Date_x_x,Symbol,Open_x,Date_y_x,Close_x,Percent Change March,Date_x_y,Open_y,Date_y_y,Close_y,Percent Change April,Date_x,Open,Date_y,Close,Percent Change May
2020-03-02,PLD,84.69999694824219,2020-03-31,80.37000274658203,-5.112153905160227,2020-04-02,71.36000061035156,2020-04-30,89.2300033569336,25.04204399346626,2020-05-04,85.8499984741211,2020-05-29,91.5,6.581248254281637
2020-03-02,PRU,76.0199966430664,2020-03-31,52.13999938964844,-31.412783883089006,2020-04-02,46.36000061035156,2020-04-30,62.36999893188477,34.534077029236265,2020-05-04,58.18999862670898,2020-05-29,60.959999084472656,4.760268986313844
2020-03-02,PEG,51.349998474121094,2020-03-31,44.90999984741211,-12.541380366261464,2020-04-02,42.34000015258789,2020-04-30,50.709999084472656,19.768537793387743,2020-05-04,49.72999954223633,2020-05-29,51.040000915527344,2.634227599737689
2020-03-02,PSA,210.33999633789062,2020-03-31,198.6100006103516,-5.576683432425255,2020-04-02,194.13999938964844,2020-04-30,185.4499969482422,-4.476152502692138,2020-05-04,184.25999450683597,2020-05-29,202.7400054931641,10.029312676248086
2020-03-02,PHM,40.4900016784668,2020-03-31,22.31999969482422,-44.87528088522076,2020-04-02,20.600000381469727,2020-04-30,28.270000457763672,37.23300938961789,2020-05-04,26.709999084472656,2020-05-29,33.970001220703125,27.18084007891611
2020-03-02,PVH,74.80000305175781,2020-03-31,37.63999938964844,-49.67914725404026,2020-04-02,35.0,2020-04-30,49.22999954223633,40.65714154924665,2020-05-04,43.08000183105469,2020-05-29,45.47000122070313,5.547816360410615
2020-03-02,QRVO,101.08999633789062,2020-03-31,80.62999725341797,-20.23939046954325,2020-04-02,73.9800033569336,2020-04-30,98.02999877929688,32.50877849562743,2020-05-04,93.0,2020-05-29,104.73999786376952,12.62365361695647
2020-03-02,PWR,37.72999954223633,2020-03-31,31.729999542236328,-15.90246507499525,2020-04-02,30.76000022888184,2020-04-30,36.36000061035156,18.20546274317531,2020-05-04,34.5,2020-05-29,36.93000030517578,7.043479145437047
2020-03-02,QCOM,79.0199966430664,2020-03-31,67.65000152587889,-14.388756770701752,2020-04-02,65.87000274658203,2020-04-30,78.66999816894531,19.43220720911154,2020-05-04,75.16000366210938,2020-05-29,80.87999725341797,7.610422182818799
2020-03-02,DGX,106.9800033569336,2020-03-31,80.30000305175781,-24.939240482316357,2020-04-02,77.41000366210938,2020-04-30,110.11000061035156,42.242598373946564,2020-05-04,107.87999725341795,2020-05-29,118.27999877929688,9.640342779624438
2020-03-02,RL,105.70999908447266,2020-03-31,66.83000183105469,-36.779867174484636,2020-04-02,65.0,2020-04-30,73.77999877929688,13.5076904296875,2020-05-04,70.23000335693361,2020-05-29,75.51000213623047,7.518152537259677
2020-03-02,RJF,84.16999816894531,2020-03-31,63.20000076293945,-24.913862257564812,2020-04-02,58.459999084472656,2020-04-30,65.91999816894531,12.760860761720535,2020-05-04,62.25,2020-05-29,69.27999877929689,11.2931707297942
2020-03-02,RTX,82.7564468383789,2020-03-31,59.3643798828125,-28.26615671556136,2020-04-02,56.40654373168945,2020-04-30,64.80999755859375,14.898012306652284,2020-05-04,60.02000045776367,2020-05-29,64.51999664306639,7.497494420163137
2020-03-02,O,72.98999786376953,2020-03-31,49.86000061035156,-31.68926966758981,2020-04-02,45.25,2020-04-30,54.91999816894531,21.370161699326655,2020-05-04,51.02000045776367,2020-05-29,55.31000137329102,8.408468986743307
2020-03-02,REG,57.66999816894531,2020-03-31,38.43000030517578,-33.36223075195114,2020-04-02,34.939998626708984,2020-04-30,43.90999984741211,25.67258607115754,2020-05-04,39.47999954223633,2020-05-29,42.790000915527344,8.383995470288504
2020-03-02,REGN,445.0,2020-03-31,488.2900085449219,9.728091807847612,2020-04-02,494.2900085449219,2020-04-30,525.8800048828125,6.39098419789719,2020-05-04,528.1799926757811,2020-05-29,612.8099975585938,16.02294786935673
2020-03-02,RF,13.630000114440918,2020-03-31,8.970000267028809,-34.18928692799395,2020-04-02,8.170000076293945,2020-04-30,10.75,31.57894613969683,2020-05-04,9.93000030517578,2020-05-29,11.3100004196167,13.89728169214282
2020-03-02,RSG,90.9000015258789,2020-03-31,75.05999755859375,-17.42574664619292,2020-04-02,71.86000061035156,2020-04-30,78.33999633789062,9.01752807194606,2020-05-04,76.51000213623047,2020-05-29,85.45999908447266,11.697812963468753
2020-03-02,RMD,160.5,2020-03-31,147.2899932861328,-8.230533778110397,2020-04-02,140.49000549316406,2020-04-30,155.32000732421875,10.55591234337042,2020-05-04,159.02000427246094,2020-05-29,160.82000732421875,1.131934978868276
2020-03-02,RHI,50.709999084472656,2020-03-31,37.75,-25.557087987487254,2020-04-02,37.68000030517578,2020-04-30,47.27000045776367,25.45116792706234,2020-05-04,44.0,2020-05-29,50.7400016784668,15.318185632879084
2020-03-02,ROK,184.6699981689453,2020-03-31,150.91000366210938,-18.281255667718487,2020-04-02,142.47000122070312,2020-04-30,189.47999572753903,32.99641616062864,2020-05-04,180.0,2020-05-29,216.16000366210938,20.088890923394096
2020-03-02,ROL,37.540000915527344,2020-03-31,36.13999938964844,-3.7293593280117254,2020-04-02,34.31999969482422,2020-04-30,40.0,16.55011758648815,2020-05-04,39.93999862670898,2020-05-29,41.79999923706055,4.6569871665136615
2020-03-02,ROP,354.0899963378906,2020-03-31,311.80999755859375,-11.9404668916292,2020-04-02,290.4200134277344,2020-04-30,341.0299987792969,17.42647992961265,2020-05-04,337.45001220703125,2020-05-29,393.7999877929688,16.698762349241196
2020-03-02,ROST,109.22000122070312,2020-03-31,86.97000122070312,-20.371726562279523,2020-04-02,80.0,2020-04-30,91.36000061035156,14.200000762939451,2020-05-04,87.19000244140625,2020-05-29,96.95999908447266,11.205409300948324
2020-03-02,RCL,81.5,2020-03-31,32.169998168945305,-60.527609608656064,2020-04-02,25.5,2020-04-30,46.77000045776367,83.41176650103401,2020-05-04,37.61000061035156,2020-05-29,51.86999893188477,37.91544294101492
2020-03-02,SPGI,271.04998779296875,2020-03-31,245.0500030517578,-9.59232094157851,2020-04-02,233.33999633789062,2020-04-30,292.8800048828125,25.516417879215307,2020-05-04,283.29998779296875,2020-05-29,325.0199890136719,14.726439469948533
2020-03-02,CRM,172.1999969482422,2020-03-31,143.97999572753906,-16.38792202138375,2020-04-02,134.00999450683594,2020-04-30,161.9499969482422,20.849193035360518,2020-05-04,155.5800018310547,2020-05-29,174.7899932861328,12.347339779529234
2020-03-02,SBAC,266.95001220703125,2020-03-31,269.97000122070307,1.1312938286474723,2020-04-02,259.54998779296875,2020-04-30,289.9200134277344,11.701031424817641,2020-05-04,290.7699890136719,2020-05-29,314.1300048828125,8.03384694148826
2020-03-02,SLB,27.649999618530273,2020-03-31,13.489999771118164,-51.21157339156874,2020-04-02,13.100000381469727,2020-04-30,16.819999694824222,28.396940496402785,2020-05-04,15.260000228881836,2020-05-29,18.46999931335449,21.03538031668734
